task_id,task_type,start_time,target_id,robot_id,priority,cur_status,dependency,finish_time,description
1500,ExecuteTask,"2020-06-02 05:24:22",23,2,2,RanToCompletion,0,"2020-06-02 05:26:01",Succeeded
1501,ExecuteTask,"2020-06-02 05:25:07",24,3,2,RanToCompletion,0,"2020-06-02 05:27:00",Succeeded
1502,ExecuteTask,"2020-06-02 05:25:52",25,1,2,RanToCompletion,0,"2020-06-02 05:28:01",Succeeded
1503,ExecuteTask,"2020-06-02 05:26:37",26,2,2,RanToCompletion,0,"2020-06-02 05:29:36",Succeeded
1504,ExecuteTask,"2020-06-02 05:27:22",27,3,2,RanToCompletion,0,"2020-06-02 05:29:30",Succeeded
1505,ExecuteTask,"2020-06-02 05:28:07",28,1,2,RanToCompletion,0,"2020-06-02 05:30:26",Succeeded
1506,ExecuteTask,"2020-06-02 05:28:52",29,NULL,2,Created,0,NULL,NULL
1507,ExecuteTask,"2020-06-02 05:29:37",30,3,2,RanToCompletion,0,"2020-06-02 05:31:11",Succeeded
1508,ExecuteTask,"2020-06-02 05:30:22",21,2,2,RanToCompletion,0,"2020-06-02 05:33:26",Succeeded
1509,ExecuteTask,"2020-06-02 05:31:07",22,1,2,RanToCompletion,0,"2020-06-02 05:33:56",Succeeded
1510,ExecuteTask,"2020-06-02 05:31:52",23,3,2,RanToCompletion,0,"2020-06-02 05:33:32",Succeeded
1511,ExecuteTask,"2020-06-02 05:32:37",24,NULL,2,Created,0,NULL,NULL
1512,ExecuteTask,"2020-06-02 05:33:22",25,NULL,2,Created,0,NULL,NULL
1513,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 05:36:28",Succeeded
1514,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 05:36:28",Succeeded
1515,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 05:36:28",Succeeded
1516,ExecuteTask,"2020-06-02 05:37:13",21,1,2,RanToCompletion,0,"2020-06-02 05:39:31",Succeeded
1517,ExecuteTask,"2020-06-02 05:37:58",22,2,2,RanToCompletion,0,"2020-06-02 05:39:33",Succeeded
1518,ExecuteTask,"2020-06-02 05:38:43",23,3,2,RanToCompletion,0,"2020-06-02 05:39:36",Succeeded
1519,ExecuteTask,"2020-06-02 05:39:28",24,NULL,2,Created,0,NULL,NULL
1520,ExecuteTask,"2020-06-02 05:40:13",25,1,2,RanToCompletion,0,"2020-06-02 05:42:31",Succeeded
1521,ExecuteTask,"2020-06-02 05:40:58",26,2,2,RanToCompletion,0,"2020-06-02 05:43:53",Succeeded
1522,ExecuteTask,"2020-06-02 05:41:43",27,3,2,RanToCompletion,0,"2020-06-02 05:44:50",Succeeded
1523,ExecuteTask,"2020-06-02 05:42:28",28,NULL,2,Created,0,NULL,NULL
1524,ExecuteTask,"2020-06-02 05:43:13",29,1,2,RanToCompletion,0,"2020-06-02 05:45:21",Succeeded
1525,ExecuteTask,"2020-06-02 05:43:58",30,2,2,RanToCompletion,0,"2020-06-02 05:45:23",Succeeded
1526,ExecuteTask,"2020-06-02 05:44:43",21,NULL,2,Created,0,NULL,NULL
1527,ExecuteTask,"2020-06-02 05:45:28",22,3,2,RanToCompletion,0,"2020-06-02 05:48:29",Succeeded
1528,ExecuteTask,"2020-06-02 05:46:13",23,1,2,RanToCompletion,0,"2020-06-02 05:48:54",Succeeded
1529,ExecuteTask,"2020-06-02 05:46:58",24,2,2,RanToCompletion,0,"2020-06-02 05:47:41",Succeeded
1530,ExecuteTask,"2020-06-02 05:47:43",25,NULL,2,Created,0,NULL,NULL
1531,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 05:51:30",Succeeded
1532,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 05:51:30",Succeeded
1533,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 05:51:30",Succeeded
1534,ExecuteTask,"2020-06-02 05:52:15",21,3,2,RanToCompletion,0,"2020-06-02 05:53:14",Succeeded
1535,ExecuteTask,"2020-06-02 05:53:00",22,1,2,RanToCompletion,0,"2020-06-02 05:55:08",Succeeded
1536,ExecuteTask,"2020-06-02 05:53:45",23,2,2,RanToCompletion,0,"2020-06-02 05:55:25",Succeeded
1537,ExecuteTask,"2020-06-02 05:54:30",24,3,2,RanToCompletion,0,"2020-06-02 05:56:24",Succeeded
1538,ExecuteTask,"2020-06-02 05:55:15",25,1,2,RanToCompletion,0,"2020-06-02 05:57:24",Succeeded
1539,ExecuteTask,"2020-06-02 05:56:00",26,2,2,RanToCompletion,0,"2020-06-02 05:58:59",Succeeded
1540,ExecuteTask,"2020-06-02 05:56:45",27,3,2,RanToCompletion,0,"2020-06-02 05:58:54",Succeeded
1541,ExecuteTask,"2020-06-02 05:57:30",28,1,2,RanToCompletion,0,"2020-06-02 05:59:50",Succeeded
1542,ExecuteTask,"2020-06-02 05:58:15",29,NULL,2,Created,0,NULL,NULL
1543,ExecuteTask,"2020-06-02 05:59:00",30,3,2,RanToCompletion,0,"2020-06-02 06:00:33",Succeeded
1544,ExecuteTask,"2020-06-02 05:59:45",21,2,2,RanToCompletion,0,"2020-06-02 06:02:48",Succeeded
1545,ExecuteTask,"2020-06-02 06:00:30",22,1,2,RanToCompletion,0,"2020-06-02 06:03:19",Succeeded
1546,ExecuteTask,"2020-06-02 06:01:15",23,3,2,RanToCompletion,0,"2020-06-02 06:02:56",Succeeded
1547,ExecuteTask,"2020-06-02 06:02:00",24,NULL,2,Created,0,NULL,NULL
1548,ExecuteTask,"2020-06-02 06:02:45",25,NULL,2,Created,0,NULL,NULL
1549,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 06:05:52",Succeeded
1550,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 06:05:52",Succeeded
1551,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 06:05:51",Succeeded
1552,ExecuteTask,"2020-06-02 06:06:37",21,3,2,RanToCompletion,0,"2020-06-02 06:07:37",Succeeded
1553,ExecuteTask,"2020-06-02 06:07:22",22,2,2,RanToCompletion,0,"2020-06-02 06:08:58",Succeeded
1554,ExecuteTask,"2020-06-02 06:08:07",23,1,2,RanToCompletion,0,"2020-06-02 06:11:42",Succeeded
1555,ExecuteTask,"2020-06-02 06:08:52",24,3,2,RanToCompletion,0,"2020-06-02 06:11:21",Succeeded
1556,ExecuteTask,"2020-06-02 06:09:37",25,2,2,RanToCompletion,0,"2020-06-02 06:12:32",Succeeded
1557,ExecuteTask,"2020-06-02 06:10:22",26,NULL,2,Created,0,NULL,NULL
1558,ExecuteTask,"2020-06-02 06:11:07",27,NULL,2,Created,0,NULL,NULL
1559,ExecuteTask,"2020-06-02 06:11:52",28,3,2,RanToCompletion,0,"2020-06-02 06:13:46",Succeeded
1560,ExecuteTask,"2020-06-02 06:12:37",29,1,2,RanToCompletion,0,"2020-06-02 06:15:14",Succeeded
1561,ExecuteTask,"2020-06-02 06:13:22",30,2,2,RanToCompletion,0,"2020-06-02 06:14:31",Succeeded
1562,ExecuteTask,"2020-06-02 06:14:07",21,3,2,RanToCompletion,0,"2020-06-02 06:17:07",Succeeded
1563,ExecuteTask,"2020-06-02 06:14:52",22,2,2,RanToCompletion,0,"2020-06-02 06:16:28",Succeeded
1564,ExecuteTask,"2020-06-02 06:15:37",23,1,2,RanToCompletion,0,"2020-06-02 06:18:24",Succeeded
1565,ExecuteTask,"2020-06-02 06:16:22",24,NULL,2,Created,0,NULL,NULL
1566,ExecuteTask,"2020-06-02 06:17:07",25,2,2,RanToCompletion,0,"2020-06-02 06:19:20",Succeeded
1567,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 06:20:59",Succeeded
1568,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 06:20:59",Succeeded
1569,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 06:20:59",Succeeded
1570,ExecuteTask,"2020-06-02 06:21:44",21,1,2,RanToCompletion,0,"2020-06-02 06:24:02",Succeeded
1571,ExecuteTask,"2020-06-02 06:22:29",22,2,2,RanToCompletion,0,"2020-06-02 06:24:05",Succeeded
1572,ExecuteTask,"2020-06-02 06:23:14",23,3,2,RanToCompletion,0,"2020-06-02 06:24:07",Succeeded
1573,ExecuteTask,"2020-06-02 06:23:59",24,NULL,2,Created,0,NULL,NULL
1574,ExecuteTask,"2020-06-02 06:24:44",25,1,2,RanToCompletion,0,"2020-06-02 06:27:03",Succeeded
1575,ExecuteTask,"2020-06-02 06:25:29",26,2,2,RanToCompletion,0,"2020-06-02 06:28:25",Succeeded
1576,ExecuteTask,"2020-06-02 06:26:14",27,3,2,RanToCompletion,0,"2020-06-02 06:29:20",Succeeded
1577,ExecuteTask,"2020-06-02 06:26:59",28,NULL,2,Created,0,NULL,NULL
1578,ExecuteTask,"2020-06-02 06:27:44",29,1,2,RanToCompletion,0,"2020-06-02 06:29:51",Succeeded
1579,ExecuteTask,"2020-06-02 06:28:29",30,2,2,RanToCompletion,0,"2020-06-02 06:29:54",Succeeded
1580,ExecuteTask,"2020-06-02 06:29:14",21,NULL,2,Created,0,NULL,NULL
1581,ExecuteTask,"2020-06-02 06:29:59",22,3,2,RanToCompletion,0,"2020-06-02 06:33:00",Succeeded
1582,ExecuteTask,"2020-06-02 06:30:44",23,1,2,RanToCompletion,0,"2020-06-02 06:33:25",Succeeded
1583,ExecuteTask,"2020-06-02 06:31:29",24,2,2,RanToCompletion,0,"2020-06-02 06:32:12",Succeeded
1584,ExecuteTask,"2020-06-02 06:32:14",25,NULL,2,Created,0,NULL,NULL
1585,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 06:35:58",Succeeded
1586,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 06:35:59",Succeeded
1587,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 06:35:59",Succeeded
1588,ExecuteTask,"2020-06-02 06:36:43",21,1,2,RanToCompletion,0,"2020-06-02 06:39:01",Succeeded
1589,ExecuteTask,"2020-06-02 06:37:28",22,3,2,RanToCompletion,0,"2020-06-02 06:38:17",Succeeded
1590,ExecuteTask,"2020-06-02 06:38:13",23,2,2,RanToCompletion,0,"2020-06-02 06:39:53",Succeeded
1591,ExecuteTask,"2020-06-02 06:38:58",24,3,2,RanToCompletion,0,"2020-06-02 06:40:52",Succeeded
1592,ExecuteTask,"2020-06-02 06:39:43",25,1,2,RanToCompletion,0,"2020-06-02 06:42:03",Succeeded
1593,ExecuteTask,"2020-06-02 06:40:28",26,2,2,RanToCompletion,0,"2020-06-02 06:43:28",Succeeded
1594,ExecuteTask,"2020-06-02 06:41:13",27,3,2,RanToCompletion,0,"2020-06-02 06:43:25",Succeeded
1595,ExecuteTask,"2020-06-02 06:41:58",28,NULL,2,Created,0,NULL,NULL
1596,ExecuteTask,"2020-06-02 06:42:43",29,1,2,RanToCompletion,0,"2020-06-02 06:44:53",Succeeded
1597,ExecuteTask,"2020-06-02 06:43:28",30,NULL,2,Created,0,NULL,NULL
1598,ExecuteTask,"2020-06-02 06:44:13",21,3,2,RanToCompletion,0,"2020-06-02 06:47:27",Succeeded
1599,ExecuteTask,"2020-06-02 06:44:58",22,2,2,RanToCompletion,0,"2020-06-02 06:47:52",Succeeded
1600,ExecuteTask,"2020-06-02 06:45:43",23,1,2,RanToCompletion,0,"2020-06-02 06:48:24",Succeeded
1601,ExecuteTask,"2020-06-02 06:46:28",24,NULL,2,Created,0,NULL,NULL
1602,ExecuteTask,"2020-06-02 06:47:13",25,NULL,2,Created,0,NULL,NULL
1603,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 06:51:00",Succeeded
1604,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 06:51:00",Succeeded
1605,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 06:51:00",Succeeded
1606,ExecuteTask,"2020-06-02 06:51:45",21,1,2,RanToCompletion,0,"2020-06-02 06:54:02",Succeeded
1607,ExecuteTask,"2020-06-02 06:52:30",22,2,2,RanToCompletion,0,"2020-06-02 06:54:05",Succeeded
1608,ExecuteTask,"2020-06-02 06:53:15",23,3,2,RanToCompletion,0,"2020-06-02 06:54:07",Succeeded
1609,ExecuteTask,"2020-06-02 06:54:00",24,NULL,2,Created,0,NULL,NULL
1610,ExecuteTask,"2020-06-02 06:54:45",25,1,2,RanToCompletion,0,"2020-06-02 06:57:10",Succeeded
1611,ExecuteTask,"2020-06-02 06:55:30",26,2,2,RanToCompletion,0,"2020-06-02 06:58:26",Succeeded
1612,ExecuteTask,"2020-06-02 06:56:15",27,3,2,RanToCompletion,0,"2020-06-02 06:59:22",Succeeded
1613,ExecuteTask,"2020-06-02 06:57:00",28,NULL,2,Created,0,NULL,NULL
1614,ExecuteTask,"2020-06-02 06:57:45",29,1,2,RanToCompletion,0,"2020-06-02 06:59:52",Succeeded
1615,ExecuteTask,"2020-06-02 06:58:30",30,2,2,RanToCompletion,0,"2020-06-02 06:59:55",Succeeded
1616,ExecuteTask,"2020-06-02 06:59:15",21,NULL,2,Created,0,NULL,NULL
1617,ExecuteTask,"2020-06-02 07:00:00",22,3,2,RanToCompletion,0,"2020-06-02 07:03:02",Succeeded
1618,ExecuteTask,"2020-06-02 07:00:45",23,1,2,RanToCompletion,0,"2020-06-02 07:03:25",Succeeded
1619,ExecuteTask,"2020-06-02 07:01:30",24,2,2,RanToCompletion,0,"2020-06-02 07:02:14",Succeeded
1620,ExecuteTask,"2020-06-02 07:02:15",25,NULL,2,Created,0,NULL,NULL
1621,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 07:05:59",Succeeded
1622,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 07:05:59",Succeeded
1623,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 07:06:00",Succeeded
1624,ExecuteTask,"2020-06-02 07:06:44",21,2,2,RanToCompletion,0,"2020-06-02 07:08:30",Succeeded
1625,ExecuteTask,"2020-06-02 07:07:29",22,1,2,RanToCompletion,0,"2020-06-02 07:09:36",Succeeded
1626,ExecuteTask,"2020-06-02 07:08:14",23,3,2,RanToCompletion,0,"2020-06-02 07:09:07",Succeeded
1627,ExecuteTask,"2020-06-02 07:08:59",24,2,2,RanToCompletion,0,"2020-06-02 07:10:52",Succeeded
1628,ExecuteTask,"2020-06-02 07:09:44",25,3,2,RanToCompletion,0,"2020-06-02 07:11:57",Succeeded
1629,ExecuteTask,"2020-06-02 07:10:29",26,1,2,RanToCompletion,0,"2020-06-02 07:13:24",Succeeded
1630,ExecuteTask,"2020-06-02 07:11:14",27,2,2,RanToCompletion,0,"2020-06-02 07:13:23",Succeeded
1631,ExecuteTask,"2020-06-02 07:11:59",28,NULL,2,Created,0,NULL,NULL
1632,ExecuteTask,"2020-06-02 07:12:44",29,3,2,RanToCompletion,0,"2020-06-02 07:14:51",Succeeded
1633,ExecuteTask,"2020-06-02 07:13:29",30,2,2,RanToCompletion,0,"2020-06-02 07:15:02",Succeeded
1634,ExecuteTask,"2020-06-02 07:14:14",21,1,2,RanToCompletion,0,"2020-06-02 07:17:18",Succeeded
1635,ExecuteTask,"2020-06-02 07:14:59",22,3,2,RanToCompletion,0,"2020-06-02 07:17:36",Succeeded
1636,ExecuteTask,"2020-06-02 07:15:44",23,2,2,RanToCompletion,0,"2020-06-02 07:17:24",Succeeded
1637,ExecuteTask,"2020-06-02 07:16:29",24,NULL,2,Created,0,NULL,NULL
1638,ExecuteTask,"2020-06-02 07:17:14",25,NULL,2,Created,0,NULL,NULL
1639,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 07:20:28",Succeeded
1640,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 07:20:28",Succeeded
1641,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 07:20:29",Succeeded
1642,ExecuteTask,"2020-06-02 07:21:13",21,2,2,RanToCompletion,0,"2020-06-02 07:22:59",Succeeded
1643,ExecuteTask,"2020-06-02 07:21:58",22,1,2,RanToCompletion,0,"2020-06-02 07:24:05",Succeeded
1644,ExecuteTask,"2020-06-02 07:22:43",23,3,2,RanToCompletion,0,"2020-06-02 07:23:36",Succeeded
1645,ExecuteTask,"2020-06-02 07:23:28",24,2,2,RanToCompletion,0,"2020-06-02 07:25:21",Succeeded
1646,ExecuteTask,"2020-06-02 07:24:13",25,3,2,RanToCompletion,0,"2020-06-02 07:26:25",Succeeded
1647,ExecuteTask,"2020-06-02 07:24:58",26,1,2,RanToCompletion,0,"2020-06-02 07:27:53",Succeeded
1648,ExecuteTask,"2020-06-02 07:25:43",27,2,2,RanToCompletion,0,"2020-06-02 07:27:52",Succeeded
1649,ExecuteTask,"2020-06-02 07:26:28",28,NULL,2,Created,0,NULL,NULL
1650,ExecuteTask,"2020-06-02 07:27:13",29,3,2,RanToCompletion,0,"2020-06-02 07:29:21",Succeeded
1651,ExecuteTask,"2020-06-02 07:27:58",30,2,2,RanToCompletion,0,"2020-06-02 07:29:31",Succeeded
1652,ExecuteTask,"2020-06-02 07:28:43",21,1,2,RanToCompletion,0,"2020-06-02 07:31:47",Succeeded
1653,ExecuteTask,"2020-06-02 07:29:28",22,3,2,RanToCompletion,0,"2020-06-02 07:32:05",Succeeded
1654,ExecuteTask,"2020-06-02 07:30:13",23,2,2,RanToCompletion,0,"2020-06-02 07:31:54",Succeeded
1655,ExecuteTask,"2020-06-02 07:30:58",24,NULL,2,Created,0,NULL,NULL
1656,ExecuteTask,"2020-06-02 07:31:43",25,NULL,2,Created,0,NULL,NULL
1657,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 07:34:28",Succeeded
1658,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 07:34:28",Succeeded
1659,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 07:34:27",Succeeded
1660,ExecuteTask,"2020-06-02 07:35:13",21,3,2,RanToCompletion,0,"2020-06-02 07:36:12",Succeeded
1661,ExecuteTask,"2020-06-02 07:35:58",22,1,2,RanToCompletion,0,"2020-06-02 07:38:05",Succeeded
1662,ExecuteTask,"2020-06-02 07:36:43",23,2,2,RanToCompletion,0,"2020-06-02 07:38:22",Succeeded
1663,ExecuteTask,"2020-06-02 07:37:28",24,3,2,RanToCompletion,0,"2020-06-02 07:39:21",Succeeded
1664,ExecuteTask,"2020-06-02 07:38:13",25,1,2,RanToCompletion,0,"2020-06-02 07:40:24",Succeeded
1665,ExecuteTask,"2020-06-02 07:38:58",26,2,2,RanToCompletion,0,"2020-06-02 07:41:57",Succeeded
1666,ExecuteTask,"2020-06-02 07:39:43",27,3,2,RanToCompletion,0,"2020-06-02 07:41:52",Succeeded
1667,ExecuteTask,"2020-06-02 07:40:28",28,1,2,RanToCompletion,0,"2020-06-02 07:42:48",Succeeded
1668,ExecuteTask,"2020-06-02 07:41:13",29,NULL,2,Created,0,NULL,NULL
1669,ExecuteTask,"2020-06-02 07:41:58",30,3,2,RanToCompletion,0,"2020-06-02 07:43:31",Succeeded
1670,ExecuteTask,"2020-06-02 07:42:43",21,2,2,RanToCompletion,0,"2020-06-02 07:45:46",Succeeded
1671,ExecuteTask,"2020-06-02 07:43:28",22,1,2,RanToCompletion,0,"2020-06-02 07:46:17",Succeeded
1672,ExecuteTask,"2020-06-02 07:44:13",23,3,2,RanToCompletion,0,"2020-06-02 07:45:54",Succeeded
1673,ExecuteTask,"2020-06-02 07:44:58",24,NULL,2,Created,0,NULL,NULL
1674,ExecuteTask,"2020-06-02 07:45:43",25,NULL,2,Created,0,NULL,NULL
1675,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 07:48:47",Succeeded
1676,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 07:48:48",Succeeded
1677,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 07:48:47",Succeeded
1678,ExecuteTask,"2020-06-02 07:49:32",21,3,2,RanToCompletion,0,"2020-06-02 07:50:31",Succeeded
1679,ExecuteTask,"2020-06-02 07:50:17",22,1,2,RanToCompletion,0,"2020-06-02 07:52:24",Succeeded
1680,ExecuteTask,"2020-06-02 07:51:02",23,2,2,RanToCompletion,0,"2020-06-02 07:52:41",Succeeded
1681,ExecuteTask,"2020-06-02 07:51:47",24,3,2,RanToCompletion,0,"2020-06-02 07:53:40",Succeeded
1682,ExecuteTask,"2020-06-02 07:52:32",25,1,2,RanToCompletion,0,"2020-06-02 07:54:41",Succeeded
1683,ExecuteTask,"2020-06-02 07:53:17",26,2,2,RanToCompletion,0,"2020-06-02 07:56:16",Succeeded
1684,ExecuteTask,"2020-06-02 07:54:02",27,3,2,RanToCompletion,0,"2020-06-02 07:56:11",Succeeded
1685,ExecuteTask,"2020-06-02 07:54:47",28,1,2,RanToCompletion,0,"2020-06-02 07:57:08",Succeeded
1686,ExecuteTask,"2020-06-02 07:55:32",29,NULL,2,Created,0,NULL,NULL
1687,ExecuteTask,"2020-06-02 07:56:17",30,3,2,RanToCompletion,0,"2020-06-02 07:57:52",Succeeded
1688,ExecuteTask,"2020-06-02 07:57:02",21,2,2,RanToCompletion,0,"2020-06-02 08:00:06",Succeeded
1689,ExecuteTask,"2020-06-02 07:57:47",22,1,2,RanToCompletion,0,"2020-06-02 08:00:37",Succeeded
1690,ExecuteTask,"2020-06-02 07:58:32",23,3,2,RanToCompletion,0,"2020-06-02 08:00:13",Succeeded
1691,ExecuteTask,"2020-06-02 07:59:17",24,NULL,2,Created,0,NULL,NULL
1692,ExecuteTask,"2020-06-02 08:00:02",25,NULL,2,Created,0,NULL,NULL
1693,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 08:03:09",Succeeded
1694,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 08:03:08",Succeeded
1695,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 08:03:09",Succeeded
1696,ExecuteTask,"2020-06-02 08:03:54",21,2,2,RanToCompletion,0,"2020-06-02 08:05:40",Succeeded
1697,ExecuteTask,"2020-06-02 08:04:39",22,1,2,RanToCompletion,0,"2020-06-02 08:06:46",Succeeded
1698,ExecuteTask,"2020-06-02 08:05:24",23,3,2,RanToCompletion,0,"2020-06-02 08:06:17",Succeeded
1699,ExecuteTask,"2020-06-02 08:06:09",24,2,2,RanToCompletion,0,"2020-06-02 08:08:03",Succeeded
1700,ExecuteTask,"2020-06-02 08:06:54",25,3,2,RanToCompletion,0,"2020-06-02 08:09:07",Succeeded
1701,ExecuteTask,"2020-06-02 08:07:39",26,1,2,RanToCompletion,0,"2020-06-02 08:10:34",Succeeded
1702,ExecuteTask,"2020-06-02 08:08:24",27,2,2,RanToCompletion,0,"2020-06-02 08:10:33",Succeeded
1703,ExecuteTask,"2020-06-02 08:09:09",28,NULL,2,Created,0,NULL,NULL
1704,ExecuteTask,"2020-06-02 08:09:54",29,3,2,RanToCompletion,0,"2020-06-02 08:12:02",Succeeded
1705,ExecuteTask,"2020-06-02 08:10:39",30,2,2,RanToCompletion,0,"2020-06-02 08:12:12",Succeeded
1706,ExecuteTask,"2020-06-02 08:11:24",21,1,2,RanToCompletion,0,"2020-06-02 08:14:28",Succeeded
1707,ExecuteTask,"2020-06-02 08:12:09",22,3,2,RanToCompletion,0,"2020-06-02 08:14:46",Succeeded
1708,ExecuteTask,"2020-06-02 08:12:54",23,2,2,RanToCompletion,0,"2020-06-02 08:14:34",Succeeded
1709,ExecuteTask,"2020-06-02 08:13:39",24,NULL,2,Created,0,NULL,NULL
1710,ExecuteTask,"2020-06-02 08:14:24",25,NULL,2,Created,0,NULL,NULL
1711,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 08:17:11",Succeeded
1712,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 08:17:11",Succeeded
1713,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 08:17:11",Succeeded
1714,ExecuteTask,"2020-06-02 08:17:56",21,3,2,RanToCompletion,0,"2020-06-02 08:18:56",Succeeded
1715,ExecuteTask,"2020-06-02 08:18:41",22,1,2,RanToCompletion,0,"2020-06-02 08:20:48",Succeeded
1716,ExecuteTask,"2020-06-02 08:19:26",23,2,2,RanToCompletion,0,"2020-06-02 08:21:06",Succeeded
1717,ExecuteTask,"2020-06-02 08:20:11",24,3,2,RanToCompletion,0,"2020-06-02 08:22:05",Succeeded
1718,ExecuteTask,"2020-06-02 08:20:56",25,1,2,RanToCompletion,0,"2020-06-02 08:23:13",Succeeded
1719,ExecuteTask,"2020-06-02 08:21:41",26,2,2,RanToCompletion,0,"2020-06-02 08:24:41",Succeeded
1720,ExecuteTask,"2020-06-02 08:22:26",27,3,2,RanToCompletion,0,"2020-06-02 08:24:34",Succeeded
1721,ExecuteTask,"2020-06-02 08:23:11",28,NULL,2,Created,0,NULL,NULL
1722,ExecuteTask,"2020-06-02 08:23:56",29,1,2,RanToCompletion,0,"2020-06-02 08:26:04",Succeeded
1723,ExecuteTask,"2020-06-02 08:24:41",30,3,2,RanToCompletion,0,"2020-06-02 08:26:14",Succeeded
1724,ExecuteTask,"2020-06-02 08:25:26",21,2,2,RanToCompletion,0,"2020-06-02 08:28:30",Succeeded
1725,ExecuteTask,"2020-06-02 08:26:11",22,1,2,RanToCompletion,0,"2020-06-02 08:28:48",Succeeded
1726,ExecuteTask,"2020-06-02 08:26:56",23,3,2,RanToCompletion,0,"2020-06-02 08:28:36",Succeeded
1727,ExecuteTask,"2020-06-02 08:27:41",24,NULL,2,Created,0,NULL,NULL
1728,ExecuteTask,"2020-06-02 08:28:26",25,NULL,2,Created,0,NULL,NULL
1729,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 08:31:54",Succeeded
1730,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 08:31:55",Succeeded
1731,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 08:31:54",Succeeded
1732,ExecuteTask,"2020-06-02 08:32:39",21,1,2,RanToCompletion,0,"2020-06-02 08:34:56",Succeeded
1733,ExecuteTask,"2020-06-02 08:33:24",22,3,2,RanToCompletion,0,"2020-06-02 08:34:13",Succeeded
1734,ExecuteTask,"2020-06-02 08:34:09",23,2,2,RanToCompletion,0,"2020-06-02 08:35:48",Succeeded
1735,ExecuteTask,"2020-06-02 08:34:54",24,3,2,RanToCompletion,0,"2020-06-02 08:36:37",Succeeded
1736,ExecuteTask,"2020-06-02 08:35:39",25,1,2,RanToCompletion,0,"2020-06-02 08:37:58",Succeeded
1737,ExecuteTask,"2020-06-02 08:36:24",26,2,2,RanToCompletion,0,"2020-06-02 08:39:24",Succeeded
1738,ExecuteTask,"2020-06-02 08:37:09",27,3,2,RanToCompletion,0,"2020-06-02 08:39:18",Succeeded
1739,ExecuteTask,"2020-06-02 08:37:54",28,NULL,2,Created,0,NULL,NULL
1740,ExecuteTask,"2020-06-02 08:38:39",29,1,2,RanToCompletion,0,"2020-06-02 08:40:50",Succeeded
1741,ExecuteTask,"2020-06-02 08:39:24",30,3,2,RanToCompletion,0,"2020-06-02 08:40:56",Succeeded
1742,ExecuteTask,"2020-06-02 08:40:09",21,2,2,RanToCompletion,0,"2020-06-02 08:43:13",Succeeded
1743,ExecuteTask,"2020-06-02 08:40:54",22,1,2,RanToCompletion,0,"2020-06-02 08:43:32",Succeeded
1744,ExecuteTask,"2020-06-02 08:41:39",23,3,2,RanToCompletion,0,"2020-06-02 08:43:19",Succeeded
1745,ExecuteTask,"2020-06-02 08:42:24",24,NULL,2,Created,0,NULL,NULL
1746,ExecuteTask,"2020-06-02 08:43:09",25,NULL,2,Created,0,NULL,NULL
1747,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 08:46:41",Succeeded
